id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5078876,Great Location:2Bed&2.5Bath&Parking,13309620,Craig,Capitol Hill,Capitol Hill,47.62174048,-122.3178395,Entire home/apt,225.00,2,13,2016-01-02,3.94,2,28,13,
5242712,Spacious Studio Close to Everything,9455871,Alex,Capitol Hill,First Hill,47.61419725,-122.3227885,Entire home/apt,60.00,2,30,2015-12-20,2.85,2,251,30,
1539476,One Bedroom in Capitol Hill,5425175,Nina,Capitol Hill,Capitol Hill,47.61894378,-122.3265732,Private room,75.00,4,47,2015-10-28,1.65,1,365,47,
8626068,Cozy Cap Hill Studio,21259382,Ryan,Capitol Hill,Capitol Hill,47.6207334,-122.3171032,Entire home/apt,100.00,2,0,,,1,71,0,
8150395,Hip Mid-Century Capitol Hill Flat,374596,Sarah,Capitol Hill,Capitol Hill,47.61864797,-122.3153119,Entire home/apt,93.00,2,6,2015-12-17,1.62,1,55,6,
4824435,Modern Townhouse w/ Rooftop Deck,24693226,Prashant,Capitol Hill,,47.63948796,-122.322783,Entire home/apt,165.00,3,0,,,1,14,0,
4250639,City 2 Bdrm Condo Convention Center,430709,Sea To Sky Rentals,Capitol Hill,First Hill,47.61387611,-122.3292771,Entire home/apt,139.00,3,4,2015-06-27,0.34,31,96,4,
3652612,Capitol Hill 1BR Kitchen & Balcony,3839959,Jayson,Capitol Hill,Capitol Hill,47.61847866,-122.3245218,Entire home/apt,150.00,1,23,2015-09-28,1.39,1,365,23,
3570691,Home away from home - Capitol Hill,30604,Ekko,Capitol Hill,Capitol Hill,47.61763886,-122.3146719,Entire home/apt,350.00,2,30,2015-11-28,1.83,1,344,30,
5495802,Sanctuary in the city,20361123,Adam,Capitol Hill,Capitol Hill,47.61802137,-122.3171003,Entire home/apt,125.00,1,19,2015-12-28,2.38,2,355,19,
8106263,302 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62528128,-122.3176861,Private room,69.00,1,0,,,15,336,0,
1204142,Charming and cozy on Capitol Hill!,3896863,Susanna And Ricki,Capitol Hill,Capitol Hill,47.61856014,-122.3234388,Entire home/apt,138.00,2,96,2015-10-28,3.04,1,288,96,
6769696,L-tryptophan on your Trip-To-Fam?,35444474,Jacqueline,Capitol Hill,Capitol Hill,47.62767304,-122.3210934,Private room,138.00,2,0,,,1,338,0,
6118291,Woodland Room,8977034,Hannah & Bec,Capitol Hill,Capitol Hill,47.62702326,-122.3234644,Private room,95.00,1,46,2015-12-21,5.54,2,73,46,
5593981,Breathtaking view From Capitol Hill,16685525,Trish,Capitol Hill,Capitol Hill,47.62430573,-122.3282663,Entire home/apt,145.00,3,0,,,1,65,0,
9970805,Spacious shared space in Capitol Hl,807116,Emily,Capitol Hill,Capitol Hill,47.62033254,-122.3162037,Shared room,39.00,1,1,2015-12-28,1,2,365,1,
8673979,Musical Oasis in Cap Hill,30667344,Lee,Capitol Hill,Capitol Hill,47.61865424,-122.3142091,Entire home/apt,115.00,1,4,2015-10-20,1.33,1,365,4,
3404914,Emerald City Gem,7507895,Karla,Capitol Hill,Capitol Hill,47.61797864,-122.3231585,Entire home/apt,100.00,3,0,,,1,212,0,
4782745,Lovely Vintage Apartment,24659319,Karen,Capitol Hill,Capitol Hill,47.61739541,-122.3154731,Entire home/apt,175.00,1,2,2015-08-23,0.43,1,331,2,
4848255,Private room near downtown Seattle,24902894,Luan,Capitol Hill,Capitol Hill,47.63372311,-122.322346,Private room,55.00,1,19,2016-01-02,1.56,1,263,19,
2194715,Convenient Cap Hill Artist Loft,11194155,Brooke,Capitol Hill,,47.62076458,-122.3257885,Private room,82.00,1,50,2015-12-23,2.14,1,310,50,
13068,THE URBAN OASIS- Great Location!,50893,Chris,Capitol Hill,Capitol Hill,47.61854651,-122.3263181,Entire home/apt,360.00,3,26,2015-12-15,0.67,9,344,26,
9137335,Capitol Hill Craftsman Denny View,5820099,Forest And Andy,Capitol Hill,Capitol Hill,47.61868195,-122.3213631,Private room,85.00,1,0,,,7,356,0,
6659301,Bright Apt. in Creative Building,34370759,Eric,Capitol Hill,Capitol Hill,47.62359783,-122.3176817,Entire home/apt,150.00,2,7,2015-10-04,1.04,1,89,7,
5479566,Simple Studio in Capitol Hill,10397429,Chris,Capitol Hill,,47.62070303,-122.3188636,Entire home/apt,68.00,1,1,2015-11-22,0.68,1,360,1,
8273031,Modern Spacious 2BD Apt - Cap Hill,43608606,George,Capitol Hill,Capitol Hill,47.61503544,-122.3158878,Entire home/apt,600.00,5,1,2015-10-11,0.35,1,365,1,
7363701,"Large and Vintage 1BR, Calm Area",19033543,Steven,Capitol Hill,Capitol Hill,47.62812597,-122.3272399,Entire home/apt,149.00,2,11,2015-12-29,2.01,1,339,11,
7984738,Io Annex (bunk 3U) - SLU walkable,1243056,Andrew,Capitol Hill,Capitol Hill,47.62360403,-122.3194374,Shared room,62.00,1,0,,,37,365,0,
3930681,Sunny Capitol Hill Adventure,7953876,Caleb,Capitol Hill,,47.62301319,-122.322742,Entire home/apt,111.00,1,52,2015-08-24,3.26,1,0,52,
7518794,Capitol Hill Studio Apartment,16159031,Izabella,Capitol Hill,Capitol Hill,47.61705478,-122.325925,Entire home/apt,120.00,2,7,2015-09-22,1.35,1,138,7,
8755762,Newly Listed Historic Designed Flat,45917623,Rah,Capitol Hill,Capitol Hill,47.61551263,-122.3226494,Entire home/apt,96.00,1,15,2016-01-02,9,1,330,15,
7535055,Modern 1-bedroom w/ sunset views,13835487,Eric,Capitol Hill,Capitol Hill,47.62098132,-122.3239638,Entire home/apt,150.00,3,1,2015-09-10,0.26,1,126,1,
4241862,Capital Hill 1Bed Vintage Fun!,22011088,Jennie Kay,Capitol Hill,Capitol Hill,47.63092742,-122.324565,Entire home/apt,100.00,1,22,2015-06-21,1.47,1,2,22,
9509279,Studio w/ full bath newer building,49275349,Ash,Capitol Hill,,47.61506169,-122.32274,Entire home/apt,100.00,1,4,2015-12-22,2.93,1,362,4,
6822322,1 BR Apt in the Heart of Cap Hill,26394059,Joshua,Capitol Hill,Capitol Hill,47.6158774,-122.3142967,Entire home/apt,105.00,2,13,2015-10-27,2.13,1,0,13,
2628010,Huge 2 BR/2 Bath-Heart of Cap Hill,106700,Zvi,Capitol Hill,Capitol Hill,47.62304603,-122.3204654,Entire home/apt,209.00,2,29,2015-04-27,1.48,1,30,29,
4077920,Unique loft with private roof deck,5804983,Ken,Capitol Hill,Capitol Hill,47.61530919,-122.3183821,Entire home/apt,250.00,3,1,2015-07-28,0.19,1,51,1,
10157880,Very close to Seattle downtown,20655766,Li,Capitol Hill,Capitol Hill,47.62525476,-122.3260843,Entire home/apt,82.00,2,0,,,1,66,0,
4766173,Cozy Capitol Hill Studio,1592704,Karen,Capitol Hill,Capitol Hill,47.62017091,-122.3238395,Entire home/apt,110.00,3,11,2015-09-07,0.93,1,28,11,
5946151,Historic studio on Broadway/CapHill,30868481,Will,Capitol Hill,,47.62235362,-122.3220159,Entire home/apt,125.00,1,15,2015-08-28,1.73,1,365,15,
2970666,"MODERN, Spacious, new  LOCATION",1121532,Autumn,Capitol Hill,Capitol Hill,47.62319865,-122.3252505,Entire home/apt,109.00,2,44,2015-12-25,2.27,7,343,44,
7308331,Vintage Capitol Hill - 1+ Pkg Spots,658155,Joe,Capitol Hill,Capitol Hill,47.62359341,-122.3168265,Entire home/apt,198.00,3,5,2015-10-19,0.9,1,87,5,
3946631,Charming Tudor Apt in Capitol Hill,12166491,Sydney,Capitol Hill,,47.62179989,-122.3212454,Entire home/apt,160.00,2,8,2015-09-14,0.49,1,24,8,
7329915,* Parkside One Bed * Capitol Hill*,38351432,Sare,Capitol Hill,,47.62498108,-122.3164875,Entire home/apt,126.00,2,3,2015-09-21,0.54,1,364,3,
6436976,Spacious& clean apartment- Caphill!,21404681,Lc,Capitol Hill,,47.62358547,-122.3266564,Entire home/apt,99.00,1,24,2015-12-22,3.51,2,362,24,
9328692,107 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62529342,-122.3175764,Entire home/apt,49.00,1,0,,,15,133,0,
9117301,Diamond 11 : Walk to Downtown,31509,David,Capitol Hill,Capitol Hill,47.62040251,-122.3193091,Entire home/apt,99.00,1,0,,,1,61,0,
2898401,Luxurious Building- Prime Location,3001712,Amit,Capitol Hill,Capitol Hill,47.61868894,-122.322187,Entire home/apt,100.00,2,21,2015-09-28,1.14,1,121,21,
8193516,Capitol Hill Launch Pad,42047742,Colt,Capitol Hill,Capitol Hill,47.61538098,-122.3241289,Private room,82.00,2,9,2015-11-16,2.25,1,86,9,
3766285,"Capital Hill - modern, 98 Walkscore",1353882,Mike,Capitol Hill,Capitol Hill,47.62393111,-122.3225862,Private room,80.00,1,1,2015-04-26,0.12,2,0,1,
1520581,Io House (2P #2) - SLU walkable,1243056,Andrew,Capitol Hill,Capitol Hill,47.62383897,-122.3217601,Shared room,65.00,4,9,2015-06-23,0.36,37,350,9,
1349175,Capitol Hill Oasis- Lake Union view,1445691,Kyle,Capitol Hill,Capitol Hill,47.63417399,-122.3222322,Private room,80.00,2,158,2016-01-01,5.25,2,338,158,
5633607,Prime Cap Hill w/ Fireplace & SPACE,4810767,Joshua,Capitol Hill,Capitol Hill,47.61812929,-122.3148371,Private room,39.00,2,66,2015-12-16,6.83,1,341,66,
9836113,203 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62415326,-122.3182271,Entire home/apt,49.00,1,0,,,15,321,0,
5510720,Stylish One Bedroom in Capitol Hill,10853410,Peter,Capitol Hill,Capitol Hill,47.61445783,-122.3142697,Entire home/apt,125.00,1,21,2015-10-02,2.24,1,29,21,
6837819,Charming Capitol Hill One-Bedroom,3675357,Tricia,Capitol Hill,Capitol Hill,47.62026414,-122.3224636,Entire home/apt,150.00,2,3,2015-09-08,0.48,1,89,3,
8050232,Studio apartment on lower cap hill,42419614,Chase,Capitol Hill,First Hill,47.61390857,-122.3290302,Entire home/apt,90.00,1,10,2015-10-28,2.48,1,106,10,
9386179,402 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62572678,-122.3173076,Entire home/apt,69.00,1,6,2015-12-24,4.62,15,335,6,
4184211,Bdrm in Designer's Cap Hill Apt,5806502,Jordan,Capitol Hill,Capitol Hill,47.62447069,-122.3184992,Private room,104.00,1,22,2015-09-27,1.59,1,362,22,
3732949,Stylish Modern Loft in Capitol Hill,3483514,Vanessa,Capitol Hill,Capitol Hill,47.6236202,-122.3169666,Entire home/apt,180.00,5,8,2015-04-10,0.48,1,179,8,
1348777,AMAZING Views - Cap Hill Private Rm,7317822,Andrew,Capitol Hill,Capitol Hill,47.62581022,-122.3192658,Private room,150.00,1,14,2015-08-29,0.48,3,365,14,
317248,Vintage Capitol Hill - 2 Pkg Spots,658155,Joe,Capitol Hill,Capitol Hill,47.62336216,-122.3166778,Entire home/apt,240.00,3,11,2015-11-01,0.26,1,62,11,
6182715,Studio in heart of Capitol Hill,32069191,David,Capitol Hill,Capitol Hill,47.61536393,-122.3148309,Entire home/apt,70.00,1,1,2015-12-14,1,1,344,1,
8943380,Modern studio in Capitol Hill,34225247,Molly,Capitol Hill,,47.62175821,-122.3258402,Entire home/apt,99.00,2,0,,,1,363,0,
6076158,Barn 11 : Walk to Downtown Seattle,31509,David,Capitol Hill,Capitol Hill,47.6186086,-122.3196966,Entire home/apt,99.00,1,15,2015-12-23,1.89,1,84,15,
384797,Best Coffee in Seattle 1 Block Away,50893,Chris,Capitol Hill,Capitol Hill,47.6256981,-122.3209536,Entire home/apt,673.00,3,21,2015-09-03,0.48,9,320,21,
7901318,"Sunny, Central w/ Space Needle View",1839610,Liza,Capitol Hill,Capitol Hill,47.61838242,-122.3245349,Entire home/apt,98.00,2,5,2015-11-16,1.11,1,115,5,
7614244,One bdrm and sleeper sofa in House,900531,Clay,Capitol Hill,Capitol Hill,47.62510349,-122.3265231,Private room,105.00,1,1,2016-01-02,1,2,181,1,
458189,Pure Space  - The Modern Room,50893,Chris,Capitol Hill,Capitol Hill,47.62398244,-122.3203742,Private room,63.00,2,14,2015-03-08,0.4,9,2,14,
5386937,Historic Capitol Hill Apartment,27919460,Princeton,Capitol Hill,Stevens,47.61600642,-122.3130782,Entire home/apt,120.00,1,51,2016-01-01,4.83,1,350,51,
8684315,Beautiful Guest Bedroom & Bathroom,45601796,Mike,Capitol Hill,Capitol Hill,47.62766968,-122.3214481,Private room,78.00,1,9,2016-01-03,3.51,1,338,9,
3412630,Pike/Pine Urban Oasis Unit B,17206245,Scott,Capitol Hill,Capitol Hill,47.61807723,-122.3188636,Entire home/apt,195.00,3,32,2015-09-11,1.81,1,300,32,
7054225,Historic Capitol Hill apartment,1025556,Kristen,Capitol Hill,Capitol Hill,47.61726068,-122.3239447,Entire home/apt,200.00,2,6,2015-09-01,1.02,1,364,6,
1775016,Master Suite A in Capitol Hill Home,8315334,Robert,Capitol Hill,Capitol Hill,47.62563419,-122.3246633,Private room,79.00,1,67,2015-12-10,4.35,3,343,67,
9835920,304 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62529952,-122.3165464,Entire home/apt,69.00,1,0,,,15,358,0,
4223597,Pike/Pine Urban Oasis Unit C,17206245,Scott,Capitol Hill,Capitol Hill,47.61694392,-122.3164901,Entire home/apt,195.00,3,25,2016-01-01,1.73,1,348,25,
1976382,Modern luxury on Capitol Hill,1121532,Autumn,Capitol Hill,Capitol Hill,47.62180324,-122.3252479,Entire home/apt,119.00,2,32,2015-10-30,1.4,7,365,32,
3396140,Middle of it All in Pike/Pine,7613050,Jeanna,Capitol Hill,Capitol Hill,47.61562301,-122.3152148,Private room,75.00,1,72,2015-12-11,3.88,1,356,72,
1782140,Beautiful Capitol Hill Studio,9354671,Carmen,Capitol Hill,Capitol Hill,47.62083205,-122.3228061,Entire home/apt,99.00,1,87,2015-12-18,3.27,1,300,87,
430453,"Space Needle Views, Downtown Apt",1393266,Mark,Capitol Hill,Capitol Hill,47.61398887,-122.3277892,Entire home/apt,149.00,2,48,2015-09-11,1.46,3,365,48,
1633986,Modern 1BR/1BA with Skyline Views,1797680,Jesse,Capitol Hill,Capitol Hill,47.61530315,-122.3277021,Entire home/apt,199.00,1,32,2016-01-02,1.8,1,108,32,
9507115,404 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62443672,-122.3181119,Entire home/apt,69.00,1,1,2015-12-25,1,15,352,1,
8926060,Modern Capitol Hill Condo Room,12197959,Jason,Capitol Hill,,47.62517459,-122.3251613,Private room,69.00,1,2,2015-12-31,1.33,2,350,2,
1520449,Io House (bunk 1U) - SLU walkable,1243056,Andrew,Capitol Hill,Capitol Hill,47.62409413,-122.3196952,Shared room,49.00,4,7,2015-10-02,0.25,37,358,7,
7697170,Capitol Hill Historic District,658155,Joe,Capitol Hill,Capitol Hill,47.62938384,-122.3217492,Entire home/apt,239.00,3,15,2015-12-19,3.06,1,337,15,
1511620,Io House (bunk 1L) - SLU walkable,1243056,Andrew,Capitol Hill,Capitol Hill,47.62528743,-122.3194248,Shared room,49.00,4,8,2015-09-13,0.29,37,365,8,
9411935,Close to All the Action,10944157,Sebastian,Capitol Hill,Capitol Hill,47.6186564,-122.3248375,Shared room,29.00,1,2,2015-12-16,1.28,1,311,2,
1355094,Capitol Hill Excursion,7354306,Michael,Capitol Hill,Capitol Hill,47.62328264,-122.3237765,Private room,68.00,2,67,2016-01-02,2.26,18,333,67,
6305798,Capitol Hill 2BR Apartment,32276233,Gretchen,Capitol Hill,Capitol Hill,47.6259573,-122.3178047,Entire home/apt,134.00,2,1,2015-05-25,0.13,1,216,1,
4009295,99 Comfy 1Bed in Cap Hill,8534462,Daniela,Capitol Hill,Capitol Hill,47.61822311,-122.3231918,Entire home/apt,169.00,14,44,2015-09-07,2.72,3,179,44,
10334184,Historic Capitol Hill Garden Apt.,53065829,Gabriel,Capitol Hill,Capitol Hill,47.62650039,-122.3198514,Entire home/apt,120.00,2,0,,,1,361,0,
1159111,Capitol Hill 2 BR - St. John's #203,1787819,Christine,Capitol Hill,First Hill,47.6148424,-122.3235691,Entire home/apt,204.00,3,31,2015-12-01,0.99,6,327,31,
9368573,Modern House with Big Views,31148752,Bo,Capitol Hill,,47.63556404,-122.3215619,Entire home/apt,295.00,2,0,,,8,362,0,
3773417,Capitol Hill 2bdr w/ Garage Parking,1353882,Mike,Capitol Hill,Capitol Hill,47.62361835,-122.3224541,Entire home/apt,152.00,4,4,2014-09-30,0.24,2,89,4,
9327585,504 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62462335,-122.3161621,Entire home/apt,69.00,1,10,2015-12-19,5.45,15,334,10,
6492056,Spacious Capitol Hill house,8977034,Hannah & Bec,Capitol Hill,Capitol Hill,47.62511855,-122.3229593,Entire home/apt,420.00,2,0,,,2,202,0,
7073650,* Parkside Capitol Hill Jem *,37087453,Sare,Capitol Hill,Capitol Hill,47.62748203,-122.3161531,Entire home/apt,81.00,2,9,2015-10-22,1.54,1,365,9,
9727857,Ideal Location + Bike - (Top Bunk),50201633,Taylor,Capitol Hill,First Hill,47.61485057,-122.3243035,Shared room,25.00,1,3,2015-12-25,3,2,56,3,
446276,Fantastic mountain view 2-bdrm home,884680,Timothy,Capitol Hill,Capitol Hill,47.62289407,-122.325575,Entire home/apt,195.00,3,30,2015-11-29,0.69,1,353,30,
208670,2BR/1BA Capitol Hill Bungalow/Loft,1022302,David,Capitol Hill,Capitol Hill,47.62162739,-122.3169293,Entire home/apt,169.00,2,78,2015-11-09,1.65,1,216,78,
8868833,Walker’s Paradise Cap. Hill Studio,46422666,Michael,Capitol Hill,Capitol Hill,47.61920606,-122.3232525,Entire home/apt,95.00,2,4,2015-11-20,1.82,1,168,4,
7180032,"Bright Cap Hill space, fab views!",6565884,Katie,Capitol Hill,,47.61969856,-122.3148763,Entire home/apt,100.00,5,0,,,1,69,0,
9137259,Capitol Hill Craftsman Cottage Room,5820099,Forest And Andy,Capitol Hill,Capitol Hill,47.61819944,-122.3214171,Private room,85.00,1,0,,,7,353,0,
9252998,Stay on Capitol Hill!,14342573,Karen,Capitol Hill,Capitol Hill,47.62868618,-122.3223364,Entire home/apt,400.00,3,0,,,1,38,0,
7975026,Vintage Apt in Heart of CapitolHill,41006774,Henry,Capitol Hill,Capitol Hill,47.61522663,-122.324281,Entire home/apt,120.00,1,1,2015-08-23,0.22,1,110,1,
6278216,Vintage Apt in Heart of CapitolHill,32532664,Isaiah,Capitol Hill,Capitol Hill,47.61501706,-122.3230598,Entire home/apt,175.00,2,9,2015-10-19,1.15,1,222,9,
6425652,Apartment with a big view!,33530053,Cameron,Capitol Hill,,47.63390682,-122.3215255,Entire home/apt,200.00,2,5,2015-09-29,0.87,1,365,5,
7228435,Cite Jardin - An Urban Retreat,37691082,Mik,Capitol Hill,Capitol Hill,47.61690782,-122.3136919,Entire home/apt,250.00,1,0,,,1,216,0,
9149612,Modern Studio On Capitol Hill 402,24166838,Alan,Capitol Hill,Capitol Hill,47.62396967,-122.3177314,Entire home/apt,69.00,2,0,,,1,2,0,
8251213,Modern Clean Bright Spacious APT,36383433,Chris,Capitol Hill,Capitol Hill,47.61651969,-122.3145964,Entire home/apt,129.00,1,12,2015-12-13,3.4,2,10,12,
5548982,Vintage Studio Capitol Hill,66145,Gene,Capitol Hill,,47.61682555,-122.3235962,Entire home/apt,59.00,1,73,2015-12-31,7.66,3,57,73,
9546633,501 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62616579,-122.3171282,Entire home/apt,69.00,1,0,,,15,338,0,
3272374,"Quiet, charming studio with parking",1717300,Claire,Capitol Hill,Capitol Hill,47.61804404,-122.3148313,Entire home/apt,75.00,1,20,2015-01-18,1.06,2,365,20,
7335567,Micro Studio on Capitol Hill,9176068,Dan,Capitol Hill,,47.62307596,-122.316603,Entire home/apt,71.00,2,16,2015-12-08,3.14,1,345,16,
9563458,Hacker Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62398864,-122.315836,Entire home/apt,49.00,1,0,,,15,247,0,
7875887,Private room in Capitol Hill,23352555,Glenn,Capitol Hill,Capitol Hill,47.6154954,-122.3264757,Private room,90.00,2,8,2016-01-01,1.79,1,359,8,
3394837,Spacious Urban 1 Bedroom Condo,14980831,Rebecca,Capitol Hill,First Hill,47.61327018,-122.32947,Entire home/apt,140.00,3,7,2015-10-13,0.9,9,321,7,
4464795,Queen Hide-A-Bed - Capitol Hill,23165079,Jared,Capitol Hill,Capitol Hill,47.61764107,-122.3277035,Shared room,95.00,3,6,2015-08-31,0.51,1,365,6,
6927016,Amenity Filled Fab Cap Hill Studio!,595610,Elena,Capitol Hill,Capitol Hill,47.62098898,-122.3165561,Entire home/apt,100.00,2,50,2015-12-21,8.38,2,72,50,
699596,Comfy Private Oasis on Capitol Hill,3543180,Megan And Saul,Capitol Hill,Capitol Hill,47.61520034,-122.3138605,Private room,150.00,3,136,2015-09-07,3.41,1,131,136,
6387576,Charming Private 1BR Oasis,32940818,Joe & Ronnimae,Capitol Hill,Capitol Hill,47.62205058,-122.3155991,Private room,89.00,1,38,2015-12-13,4.91,4,357,38,
8828781,Capitol Hill Bungalow,4655433,Adam,Capitol Hill,,47.62294748,-122.3195877,Entire home/apt,140.00,2,0,,,1,83,0,
1198884,1 Bdrm Condo across Convention Ctr,2230478,Sanjaya,Capitol Hill,First Hill,47.61330127,-122.3299321,Entire home/apt,150.00,3,63,2015-09-11,2,2,260,63,
9546508,306 Modern Studio on Capitol Hill,42537846,Eric,Capitol Hill,Capitol Hill,47.62401198,-122.3162102,Entire home/apt,69.00,1,1,2015-11-29,0.81,15,310,1,
2386589,Charming 1BD in trendy Capitol Hill,2604788,Kabir,Capitol Hill,Capitol Hill,47.61910067,-122.3227115,Entire home/apt,125.00,1,46,2015-12-29,2.05,1,122,46,
9924107,New! Hip Capitol Hill 1+ bedroom,20219487,Mackenzie,Capitol Hill,,47.61836948,-122.3147407,Entire home/apt,110.00,2,2,2016-01-02,2,3,361,2,
3386862,Convenient 1Br in Capitol Hill,17088441,Claire,Capitol Hill,Capitol Hill,47.62787942,-122.3200708,Entire home/apt,152.00,2,77,2015-09-28,4.44,1,0,77,
9280767,Private Suite & BR on Capitol Hill,5820099,Forest And Andy,Capitol Hill,Capitol Hill,47.61984509,-122.3227936,Private room,105.00,1,0,,,7,356,0,
1520533,Io House (bunk 2U) - SLU walkable,1243056,Andrew,Capitol Hill,Capitol Hill,47.62513491,-122.3205097,Shared room,49.00,4,10,2015-10-20,0.36,37,358,10,
9651755,Studio in Downtown/Capitol Hill,49890833,Pauline,Capitol Hill,Capitol Hill,47.61554278,-122.3266888,Entire home/apt,68.00,3,2,2015-12-14,2,1,329,2,
82763,Convenient Capitol Hill Location,450548,Vaibhav,Capitol Hill,Capitol Hill,47.62043351,-122.3168844,Private room,100.00,1,12,2015-09-22,0.3,3,365,12,
9880665,Cozy Captiol Hill Nest Garden View,6808886,Morgan,Capitol Hill,,47.62299279,-122.3170914,Entire home/apt,120.00,2,0,,,1,364,0,
1762354,Bright + Spacious Capitol Hill Home,9263662,Katrina,Capitol Hill,Capitol Hill,47.61929785,-122.3158458,Entire home/apt,120.00,3,24,2015-12-10,0.89,2,0,24,
2836237,"Studio Appartment, Stunning View",149118,Bart,Capitol Hill,Capitol Hill,47.62364523,-122.3234775,Entire home/apt,110.00,1,12,2015-05-18,1.05,1,212,12,
5204475,"Cute, clean studio prime location!",21370071,Lauren,Capitol Hill,Capitol Hill,47.61532151,-122.3248632,Entire home/apt,160.00,1,0,,,1,313,0,
8741711,Capitol Hill Apartment,45859720,Brad,Capitol Hill,,47.62312907,-122.3256051,Entire home/apt,105.00,2,4,2015-11-25,1.54,1,6,4,
3819831,Hardwood home on the Hill,13166405,Philip,Capitol Hill,Capitol Hill,47.61876529,-122.3160084,Entire home/apt,82.00,2,5,2015-12-17,0.31,1,1,5,
8267620,Wonderful open studio  Capitol Hill,5889695,Karim,Capitol Hill,Capitol Hill,47.61536887,-122.3148366,Entire home/apt,110.00,7,0,,,1,364,0,
